,STATE,DATE,AH_mean,AH_min,AH_max
8758,SD,2022-03-20,3.6735306938719616,2.345067336994699,5.1896927071283026
8759,SD,2022-03-21,4.3232960027365515,2.603647260758039,6.299881042167051
8760,SD,2022-03-22,3.3529372569289904,2.0508539463145095,4.874693224403722
8761,SD,2022-03-23,3.313668559166842,1.4874543962134217,4.580742381772018
8762,SD,2022-03-24,3.5637498168830017,2.2336036474406513,4.908783157206982
8763,SD,2022-03-25,3.0483423442010253,1.751890355179839,4.286763318563008
8764,SD,2022-03-26,2.054458507388945,1.7734156668626637,2.3671944317322247
8765,SD,2022-03-27,1.7645097854096665,1.32779166478531,2.5335033566878615
8766,SD,2022-03-28,2.5939345759647585,1.947575190561462,3.868994303384762
8767,SD,2022-03-29,3.64194718572329,3.0241640926033924,4.759473265360097
8768,SD,2022-03-30,3.9222069703047833,2.2922881247844504,4.79180455921975
8769,SD,2022-03-31,3.0201589395844546,1.47651857995578,3.596525111568191
8770,SD,2022-04-01,3.823811330362582,3.220238297768723,4.742746097099958
8771,SD,2022-04-02,4.0164711468985255,2.5939836895954804,4.785139119061077
8772,SD,2022-04-03,4.130294426403896,2.6947177406563734,4.619261581632673
8773,SD,2022-04-04,3.844581880919231,2.1787337717527504,4.737589868215067
8774,SD,2022-04-05,4.250757158262101,2.4933905981492077,5.794365218243085
8775,SD,2022-04-06,4.24351428245092,2.243177241538737,5.394677447393158
8776,SD,2022-04-07,3.7671849247961795,2.268785481228113,4.493836224045497
8777,SD,2022-04-08,3.0300372898727175,1.7846304736334222,3.8987857470563787
8778,SD,2022-04-09,2.968343877895979,2.2604438227119257,4.177199094211878
8779,SD,2022-04-10,4.010669471449583,3.2625287469892053,5.320438851123991
8780,SD,2022-04-11,4.0787227123397605,2.4577009033922455,5.258977852701767
8781,SD,2022-04-12,4.778036310001095,3.280227497288463,5.797993936630867
8782,SD,2022-04-13,2.9090307771089354,1.1478609061067973,4.6392136915174875
8783,SD,2022-04-14,2.231647104241985,1.234470587825452,3.4089234541241913
8784,SD,2022-04-15,2.2338299566170865,1.8959101407941352,2.4810188142342793
8785,SD,2022-04-16,2.3093541487784086,2.12183684698045,2.5837216260078533
8786,SD,2022-04-17,3.0435691088669095,2.6062372738147297,3.5890192017924223
8787,SD,2022-04-18,2.5369805702536232,1.5344031067588757,3.0800070498727634
8788,SD,2022-04-19,2.762122876267351,2.4088807931598453,3.232494753298418
8789,SD,2022-04-20,4.357147983363829,2.7734856154906913,5.058494075833878
8790,SD,2022-04-21,3.9447508927542336,2.9665050966279507,5.025430402432262
8791,SD,2022-04-22,7.5700411985054705,5.454636991815489,9.542272211589035
8792,SD,2022-04-23,8.355330141805885,4.570744183778387,12.783797622547617
8793,SD,2022-04-24,4.581452719134953,2.7290830146287295,5.425870684303501
8794,SD,2022-04-25,3.5615924936035395,2.50977827062718,4.147431784272558
8795,SD,2022-04-26,3.605893598622496,2.8607983702065143,4.34884831190849
8796,SD,2022-04-27,3.9816694490856834,3.397686706542784,4.907965004768929
8797,SD,2022-04-28,5.023273296822116,4.328125756603736,5.9948615561233884
8798,SD,2022-04-29,7.66495721241267,5.550384477098927,10.231412591031972
8799,SD,2022-04-30,7.227744411029298,4.023529973526177,9.840909172399787
8800,SD,2022-05-01,5.169021232380879,3.8204999260797723,6.47829211890291
8801,SD,2022-05-02,5.0634091196333175,3.7927913944602145,6.598892084409386
8802,SD,2022-05-03,4.879330456366728,3.409282427972413,5.946594672436124
8803,SD,2022-05-04,5.822395055216122,5.26556353336679,6.5180609847919015
8804,SD,2022-05-05,7.142263714544274,5.9794058088146835,8.92785789299362
8805,SD,2022-05-06,8.171708092119108,5.669319719929986,10.204378889712373
8806,SD,2022-05-07,8.713575716704707,5.397774463774012,10.87400730729883
